的	dik
摸不着頭腦	mo bet zxk teu nou
摸不著	mo bet zxk
摸不著頭腦	mo bet zxk teu nou
摸八圈	mo bat hvn
摸吧	mo ba
摸底	mo dei
摸彩	mo coi
摸排	mo pai
摸爬滾打	mo pa gwen da
摸牌	mo pai
摸盲盲	mo maj maj
摸石頭過河	mo srk teu gwo ho
摸索	mo sak
摸脈	mo mek
摸著石頭過河	mo zxk srk teu gwo ho
摸象	mo zxj
摸身摸勢	mo sen mo sei
摸酒杯底	mo zeu bui dei
摸門釘	mo mun drj
摸魚	mo yv
摸黑	mo hek
摹仿	mou foj
摹寫	mou sr
摹擬	mou yi
摹本	mou bun
摹畫	mou wak
摺光	zip gwoj
摺咗	zip zo
摺埋	zit mai
摺奏	zip zeu
摺子	zip zi
摺子戲	zip zi hri
摺尺	zip crk
摺床	zip coj
摺手工	zip seu guj
摺椅	zip yi
摺檯	zip toi
摺皺	zip zeu
摺紙	zip zi
摺線	zip sin
摺裙	zip quen
摺轉	zip zvn
摺高褲腳	zit gou fu gxk
摻假	cam ga
摻水	cam sxi
撂倒	liu dou
撂地	liu dri
撂地攤	liu dri tan
撂挑	liu tiu
撅嘴	kvt zxi
撇下	pit ha
撇低	pit dei
撇去	pit hxi
撇嘴	pit zxi
撇大條	pit dai tiu
撇掉	pit diu
撇條	pit tiu
撇檔	pit doj
撇水片	pit sxi pin
撇清	pit cij
撇甩	pit led
撇號	pit hou
撇開	pit hoi
撇開不談	pit hoi bet tam
撇雨	pit yv
撈一把	lau yet ba
撈世界	lou sei gai
撈什子	lou zap zi
撈仔	lau zei
撈偏門	lou pin mun
撈勻	lou wen
撈取	lau cxi
撈唔埋	lou m mai
撈嘢	lau yr
撈埋	lau mai
撈女	lou nxi
撈妹	lau mui
撈家	lou ga
撈家仔	lou ga zei
撈家婆	lou ga po
撈攪	lau gau
撈本	lou bun
撈松	lau suj
撈汁	lou zep
撈油水	lou yeu sxi
撈稻草	lau dou cou
撈起	lou hri
撈過界	lou gwo gai
撈錢	lau cin
撈雞	lau gei
撈靜水	lau zij sxi
撈飯	lou fan
撈鬆	lau suj
撈麵	lou min
撐場面	caj cxj min
撐拒	caj kxi
撐持	caj ci
撐杆	caj gon
撐枱腳	caj toi gxk
撐桿跳	caj gon tiu
撐桿跳高	caj gon tiu gou
撐檯腳	caj toi gxk
撐死	caj sri
撐死膽大的餓死膽小的	caj sri dam dai dik jo sri dam siu dik
撐破	caj po
撐竿跳	caj gon tiu
撐竿跳高	caj gon tiu gou
撐腰	caj yiu
撐船	caj svn
撐艇	caj trj
撐艇仔	caj trj zei
撐門面	caj mun min
撒丁島	sat dij dou
撒丫子	sat a zi
撒但	sat dan
撒克遜	sat hek sxn
撒克遜人	sat hek sxn yen
撒切爾	sat cit yi
撒切爾夫人	sat cit yi fu yen
撒哈拉	sat ha lai
撒哈拉以南	sat ha lai yi  nam
撒哈拉以南非洲	sat ha lai yi nam fri zeu
撒哈拉沙漠	sat ha lai sa mok
撒囈掙	sat jei zej
撒嬌	sat giu
撒尿	sat niu
撒手	sat seu
撒手不管	sat seu bet gun
撒手人寰	sat seu yen wan
撒手鐧	sat seu gan
撒手閉眼	sat seu bei jan
撒拉	sat lai
撒拉族	sat lai zuk
撒拉語	sat lai yv
撒拉鐵	sat lai tid
撒播	sat bo
撒旦	sat dan
撒母耳記上	sat mou yi gri sxj
撒母耳記下	sat mou yi gri ha
撒氣	sat hri
撒潑	sat pud
撒然	sat yin
撒爾孟	sat yi maj
撒督	sat duk
撒科打諢	sat fo da wen
撒種	sat zuj
撒網	sat moj
撒網捕風	sat moj bou fuj
撒羅滿	sat lo mun
撒腳	sat gxk
撒腿	sat txi
撒西米	sat sei mei
撒謊	sat foj
撒賴	sat lai
撒迦利亞	sat ga lri a
撒迦利亞書	sat ga lri a sv
撒都該人	sat dou goi yen
撒酒瘋	sat zeu fuj
撒野	sat yr
撒門	sat mun
撒馬爾幹	sat ma yi gon
撒馬爾罕	sat ma yi hon
撒鹽	sat yim
撓敗	nau bai
撓曲	nau kuk
撓率	nau lxd
撓癢癢	nau yxj yxj
撓裂	nau lid
撓鉤	nau jeu
撓頭	nau teu
撕咬	si jau
撕扯	si cr
撕掉	si diu
撕毀	si wei
撕爛	si lan
撕破	si po
撕破臉	si po lim
撕破臉皮	si po lim pri
撕碎	si sxi
撕票	si piu
撕裂	si lid
撕逼	si bik
撕開	si hoi
撚化	nen fa
撚手	nen seu
撚手小菜	nin seu siu coi
撚樣	nen yxj
撚菜	nen coi
撚雀	nen zxk
撝挹	fei yep
撝損	fei svn
撞倒	zoj dou
撞傷	zoj sxj
撞口撞面	zoj heu zoj min
撞啱	zoj jam
撞大板	zoj dai ban
撞大運	zoj dai wen
撞彩	zoj coi
撞手神	zoj seu sen
撞擊	zoj gik
撞擊式印表機	zoj gik sik yen biu gri
撞擊式打印機	zoj gik sik da yen gri
撞期	zoj kri
撞板	zoj ban
撞板多過食飯	zoj ban do gwo sik fan
撞棍	zoj gwen
撞正	zoj zrj
撞死	zoj sri
撞死馬	zoj sri ma
撞毀	zoj wei
撞火	zoj fo
撞爛	zoj lan
撞球	zoj keu
撞破	zoj po
撞聾	zoj luj
撞臉	zoj lim
撞衫	zoj sam
撞見	zoj gin
撞車	zoj cr
撞運氣	zoj wen hri
撞邪	zoj cr
撞針	zoj zem
撞鎖	zoj so
撞闆	zoj ban
撞面	zoj min
撞頭	zoj teu
撞騙	zoj pin
撞鬼	zoj gwei
撟舌	giu sid
撣子	dan zi
撣邦	sin boj
撣邦高原	sin boj gou yvn
撤下	cit ha
撤併	cit bij
撤僑	cit kiu
撤兵	cit bij
撤出	cit cxd
撤回	cit wui
撤掉	cit diu
撤換	cit wun
撤款	cit fun
撤消	cit siu
撤營	cit yij
撤職	cit zik
撤訴	cit sou
撤走	cit zeu
撤軍	cit gwen
撤退	cit txi
撤銷	cit siu
撤除	cit cxi
撤離	cit lri
撥亂反正	but lvn fan zij
撥付	but fu
撥個輪	but go lxn
撥冗	but yuj
撥出	but cxd
撥刺	but ci
撥動	but duj
撥大葵扇	but dai quei sin
撥奏	but zeu
撥子	but zi
撥子彈	but zi dan
撥弄	but luj
撥弦樂器	but yin jok hri
撥扇	put sin
撥打	but da
撥接	but zip
撥款	but fun
撥正	but zij
撥浪鼓	but loj gu
撥火	but fo
撥火棍	but fo gwen
撥用	but yuj
撥號	but hou
撥號盤	but hou pun
撥號連接	but hou lin zip
撥號音	but hou yem
撥轉	but zvn
撥開	but hoi
撥雲見日	but wen gin yed
撩亂	liu lvn
撩交打	liu gau da
撩人	liu yen
撩動	liu duj
撩惹	liu yr
撩撥	liu bud
撩是生非	liu si sej fri
撩是鬥非	liu si deu fri
撩牙	liu ja
撩耳	liu yi
撩耳仔	liu yi zei
撩起	liu hri
撩逗	liu deu
撩開	liu hoi
撩雀竇	liu zxk deu
撩鼻屎	liu bri si
撫今追昔	fu gem zxi sik
撫寧	fu nij
撫寧縣	fu nij yvn
撫州	fu zeu
撫州市	fu zeu si
撫平	fu pij
撫弄	fu luj
撫恤	fu sxd
撫恤金	fu sxt gem
撫愛	fu oi
撫慰	fu wei
撫慰金	fu wei gem
撫抱	fu pou
撫摩	fu mo
撫摸	fu mo
撫松	fu cuj
撫松縣	fu cuj yvn
撫琴	fu kem
撫綏	fu sxi
撫育	fu yuk
撫躬自問	fu guj zi men
撫遠	fu yvn
撫遠三角洲	fu yvn sam gok zeu
撫遠縣	fu yvn yvn
撫順	fu sxn
撫順市	fu sxn si
撫順縣	fu sxn yvn
撫養	fu yxj
撫養成人	fu yxj sij yen
撫養權	fu yxj kvn
撫養費	fu yxj fei
撬墻腳	giu cxj gxk
撬棍	giu gun
撬棒	giu paj
撬槓	giu goj
撬牆腳	giu cxj gxk
撬竊	giu sid
撬門	giu mun
撬開	giu hoi
播出	bo cxd
播報	bo bou
播報員	bo bou yvn
播客	bo hak
播弄	bo luj
播撒	bo sad
播放	bo foj
播放列表	bo foj lit biu
播放機	bo foj gri
播映	bo yij
播種	bo zuj
播講	bo goj
播越	bo yvd
播送	bo suj
播音	bo yem
播音員	bo yem yvn
撮合	cvt hep
撮寫	cvt sr
撮要	cvt yiu
撰寫	zan sr
撰擬	zan yi
撰文	zan men
撰稿	zan gou
撰稿人	zan gou yen
撰述	zan sxd
撰錄	zan luk
撲倒	pok dou
撲克	pok hek
撲克牌	pok hek pai
撲心撲命	pok sem pok mrj
撲扇	pok sin
撲打	pok da
撲救	pok geu
撲料	pok liu
撲朔	pok sok
撲朔迷離	pok sok mei lri
撲殺	pok sad
撲水	pok sxi
撲波	pok bo
撲滅	pok mid
撲滿	pok mun
撲熄	pok sik
撲稜	pok lij
撲空	pok huj
撲臉兒	pok lim yi
撲落	pok lok
撲跌	pok did
撲通	pok tuj
撲閃	pok sim
撲面	pok min
撲面而來	pok min yi loi
撲飛	pok fri
撲騰	pok tej
撲鼻	pok bri
撳地游水	gem dri yeu sxi
撳掣	gem zei
撳機	gem gri
撳釘	gem drj
撳錢	gem cin
撳鐘	gem zuj
撳鷓鴣	gem zr gu
撻伐	tat fed
撻嘢	tat yr
撻定	tat dij
撻數	tat sou
撻朵	dat do
撻沙	tat sa
撻沙魚	tat sa yv
撻着	tat zxk
撻頭	tat teu
撻Ｑ	tat kiu
撼動	hem duj
撼天動地	hem tin duj dri
撼樹蚍蜉	hem sv pri feu
撿到籃裡就是菜	gim dou lam lri zeu si coi
擀麵杖	gon min zxj
擁吻	yuj men
擁塞	yuj sek
擁墩	yuj den
擁戴	yuj dai
擁抱	yuj pou
擁擠	yuj zei
擁擠不堪	yuj zei bet hem
擁有	yuj yeu
擁有權	yuj yeu kvn
擁護	yuj wu
擁護者	yuj wu zr
擁躉	yuj den
擁軍	yuj gwen
擂臺	lxi toi
擂臺賽	lxi toi coi
擂鼓	lxi gu
擂鼓鳴金	lxi gu mij gem
擄人勒贖	lou yen lek suk
擄掠	lou lxk
擄獲	lou wok
擅場	sin cxj
擅斷	sin dvn
擅權	sin kvn
擅美	sin mri
擅自	sin zi
擅長	sin cxj
擅闖	sin coj
擅離職守	sin lri zik seu
擇不開	zak bet hoi
擇交	zak gau
擇使	zak sei
擇偶	zak jeu
擇優	zak yeu
擇刺	zak ci
擇善固執	zak sin gu zep
擇善而從	zak sin yi cuj
擇定	zak dij
擇日	zak yed
擇日子	zak yet zi
擇菜	zak coi
擇食	zak sik
擉背脊	duk bui zrk
擊中	gik zuj
擊倒	gik dou
擊傷	gik sxj
擊刺	gik ci
擊劍	gik gim
擊劍者	gik gim zr
擊墜	gik zxi
擊弦貝斯	gik yin bui si
擊弦類	gik yin lxi
擊弦類樂器	gik yin lxi jok hri
擊打	gik da
擊掌	gik zxj
擊敗	gik bai
擊斃	gik bei
擊毀	gik wei
擊沉	gik cem
擊潰	gik kui
擊球	gik keu
擊球員	gik keu yvn
擊破	gik po
擊碎	gik sxi
擊缶	gik feu
擊落	gik lok
擊退	gik txi
擊鼓鳴金	gik gu mij gem
擋位	doj wei
擋住	doj zv
擋拆	doj cak
擋泥板	doj nei ban
擋災	doj zoi
擋煞	doj sad
擋瑯	doj loj
擋箭牌	doj zin pai
擋路	doj lou
擋郎	doj loj
擋鋃	doj loj
擋雨	doj yv
擋風牆	doj fuj cxj
擋風玻璃	doj fuj bo lri
操之過急	cou zi gwo gep
操作	cou zok
操作台	cou zok toi
操作員	cou zok yvn
操作環境	cou zok wan gij
操作系統	cou zok hei tuj
操作者	cou zok zr
操作規程	cou zok quei cij
操作速率	cou zok cuk lxd
操你媽	cou nri ma
操兵	cou bij
操典	cou din
操刀	cou dou
操刀手	cou dou seu
操切	cou cid
操勞	cou lou
操坪	cou pij
操場	cou cxj
操守	cou seu
操屄	cou bri
操心	cou sem
操持	cou ci
操控	cou huj
操斧伐柯	cou fu fet o
操法	cou fad
操演	cou yin
操盤手	cou pun seu
操神	cou sen
操練	cou lin
操縱	cou zuj
操縱桿	cou zuj gon
操縱自如	cou zuj zi yv
操舟	cou zeu
操航	cou hoj
操舵	cou to
操舵室	cou to sed
操蛋	cou dan
操行	cou hej
操觚	cou gu
操課	cou fo
操辦	cou ban
操逼	cou bik
擎拳合掌	kij kvn hep zxj
擒上去	kem sxj hxi
擒上擒落	kem sxj kem lok
擒人節	kem yen zid
擒擒青	kem kem cij
擒樹	kem sv
擒獲	kem wok
擒賊先擒王	kem cak sin kem woj
擒賊擒王	kem cak kem woj
擒青	kem crj
擒騎	kem kr
擒高擒低	kem gou kem dei
擔仔麵	dam zei min
擔任	dam yem
擔保	dam bou
擔保信	dam bou sxn
擔大旗	dam dai kri
擔子	dam zi
擔屎唔偷食	dam si m teu sik
擔屎都唔偷食	dam si dou m teu sik
擔幡買水	dam fan mai sxi
擔待	dam doi
擔心	dam sem
擔憂	dam yeu
擔懮	dam yeu
擔戴	dam dai
擔承	dam sij
擔挑	dam tiu
擔擔麵	dam dam min
擔擱	dam gok
擔架	dam ga
擔架兵	dam ga bij
擔架床	dam ga coj
擔架抬	dam ga toi
擔梯	dam tei
擔正	dam zrj
擔當	dam doj
擔竿	dam gon
擔綱	dam goj
擔荷	dam ho
擔誤	dam j
擔負	dam fu
擔遮	dam zr
擔風險	dam fuj him
擔驚受怕	dam grj seu pa
擔高頭	dam gou teu
擘一字	mak yet zi
擘劃	mak wak
擘大個口得個窿	mak dai go heu dek go luj
擘大口	mak dai heu
擘大口得個窿	mak dai heu dek go luj
擘大眼	mak dai jan
擘大眼瀨尿	mak dai jan lai niu
擘大眼講大話	mak dai jan goj dai wa
擘梯	mak tei
擘畫	mak wak
擘網巾	mak moj gen
擘開	mak hoi
擘面	mak min
擘髀	mak bri
據估計	gxi gu gei
據信	gxi sxn
據傳	gxi cvn
據報	gxi bou
據報導	gxi bou dou
據報道	gxi bou dou
據守	gxi seu
據守天險	gxi seu tin him
據實	gxi sed
據實以告	gxi set yi gou
據悉	gxi sik
據情辦理	gxi cij ban lri
據我所知	gxi jo so zi
據我看	gxi jo hon
據料	gxi liu
據有	gxi yeu
據此	gxi ci
據為己有	gxi wei gri yeu
據理	gxi lri
據理力爭	gxi lri lik zej
據稱	gxi cij
據統計	gxi tuj gei
據聞	gxi men
據說	gxi svd
據説	gxi svd
據講	gxi goj
據險	gxi him
據點	gxi dim
擠上去	zei sxj hxi
擠來擠去	zei loi zei hxi
擠兌	zei dxi
擠入	zei yep
擠出	zei cxd
擠占	zei zim
擠咕	zei gu
擠喺	zei hei
擠垮	zei qua
擠塞	zei sek
擠壓	zei ad
擠壓出	zei at cxd
擠奶	zei nai
擠對	zei dxi
擠提	zei tei
擠擁	zei yuj
擠擠插插	zei zei cap cap
擠滿	zei mun
擠牙膏	zei ja gou
擠眉弄眼	zei mri luj jan
擠眼	zei jan
擠緊	zei gen
擠花	zei fa
擠花袋	zei fa doi
擠落	zei lok
擠踏	zei dap
擠軋	zei zad
擠迫	zei bik
擠進	zei zxn
擠逼	zei bik
擠過	zei gwo
擡舉	toi gxi
擢升	zok sij
擢樣	cok yxj
擢第	zok dei
擢髮難數	zok fat nan sou
擤鼻涕	sej bri tei
擦乾	cat gon
擦亮	cat lxj
擦亮眼睛	cat lxj jan zij
擦傷	cat sxj
擦子	cat zi
擦字膠	cat zi gau
擦寫	cat sr
擦屁股	cat pri gu
擦抹	cat mud
擦拭	cat sik
擦掉	cat diu
擦掠	cat lxk
擦擦筆	cat cat bed
擦棒球	cat paj keu
擦槍走火	cat cxj zeu fo
擦油	cat yeu
擦洗	cat sei
擦澡	cat cou
擦牙	cat ja
擦碗布	cat wun bou
擦紙膠	cat zi gau
擦網球	cat moj keu
擦肩而過	cat gin yi gwo
擦腚紙	cat dij zi
擦膠	cat gau
擦藥	cat yxk
擦身而過	cat sen yi gwo
擦邊球	cat bin keu
擦錯鞋	cat cok hai
擦鞋	cat hai
擦鞋仔	cat hai zei
擦鞋墊	cat hai zin
擦音	cat yem
擦黑兒	cat hek yi
擬人	yi yen
擬作	yi zok
擬古	yi gu
擬古之作	yi gu zi zok
擬合	yi hep
擬大朱雀	yi dai zv zxk
擬定	yi dij
擬態	yi tai
擬於不倫	yi yv bet lxn
擬游隼	yi yeu zxn
擬球	yi keu
擬稿	yi gou
擬聲	yi sij
擬聲唱法	yi sij cxj fad
擬聲詞	yi sij ci
擬製	yi zei
擬訂	yi dij
擬議	yi yi
擬阿拖品藥物	yi a to ben yxk med
擬音	yi yem
擬鹵素	yi lou sou
擯斥	ben cik
擯棄	ben hri
擯除	ben cxi
擰成一股繩	nij sij yet gu sij
擰歪面	nij mr min
擰緊	nij gen
擰轉	nij zvn
擰轉身	nij zvn sen
擰轉頭	nij zvn teu
擰開	nij hoi
擰頭	nij teu
擰頭擰髻	lij teu lij gei
擱板	gok ban
擱淺	gok cin
擱筆	gok bed
擱置	gok zi
擱腳板	gok gxk ban
擱腳物	gok gxk med
擲地有聲	zak dri yeu sij
擲色	zak sik
擲還	zak wan
擲鐵餅	zak tit brj
擲骰子	zak sik zi
擴充	koj cuj
擴印	quoj yen
擴及	quoj kep
擴增	quoj zej
擴增實境	quoj zej set gij
擴大	koj dai
擴大再生產	quoj dai zoi sej can
擴大化	quoj dai fa
擴孔	quoj huj
擴展	koj zin
擴展塢	koj zin wu
擴建	koj gin
擴張	koj zxj
擴散	koj san
擴散周知	koj san zeu zi
擴版	quoj ban
擴編	koj pin
擴胸器	quoj huj hri
擴軍	koj gwen
擴闊	quok fud
擴音	koj yem
擴音器	koj yem hri
擴音機	quoj yem gri
擷取	kit cxi
擸嘢	lap yr
擸埋	lap mai
擸擸炩	lap lap lij
擸炩	lap lij
擸網頂	lap moj dij
擺上檯	bai sxj toi
擺了一道	bai liu yet dou
擺事實	bai si sed
擺事實講道理	bai si set goj dou lri
擺佈	bai bou
擺出	bai cxd
擺列	bai lid
擺到明	bai dou mij
擺動	bai duj
擺地攤	bai dri tan
擺堆	bai dxi
擺子	bai zi
擺尾	bai mri
擺布	bai bou
擺平	bai pij
擺弄	bai luj
擺手	bai seu
擺攤	bai tan
擺攤子	bai tan zi
擺放	bai foj
擺明	bai mij
擺明車馬	bai mij gxi ma
擺晃	bai foj
擺架子	bai ga zi
擺柳	bai leu
擺樣子	bai yxj zi
擺檔	bai doj
擺檔口	bai doj heu
擺款	bai fun
擺渡	bai dou
擺滿	bai mun
擺烏龍	bai wu luj
擺甫士	bai pou si
擺線	bai sin
擺老烏	bai lou wu
擺脫	bai tvd
擺脫危機	bai tvt jei gri
擺花架子	bai fa ga zi
擺花街	bai fa gai
擺蕩	bai doj
擺蕩吊環	bai doj diu wan
擺設	bai cid
擺設兒	bai cit yi
擺譜	bai pou
擺譜兒	bai pou yi
擺賣	bai mai
擺輪	bai lxn
擺造型	bai zou yij
擺酒	bai zeu
擺鐘	bai zuj
擺門面	bai mun min
擺闊	bai fud
擺闊佬	bai fut lou
擺鳥龍	bai wu luj
擺龍門陣	bai luj mun zen
擼管	lou gun
擾亂	yiu lvn
擾人清夢	yiu yen cij muj
擾動	yiu duj
擾攘	yiu yxj
擾流板	yiu leu ban
攀供	pan guj
攀升	pan sij
攀害	pan hoi
攀岩	pan jam
攀扯	pan cr
攀折	pan zid
攀援	pan wun
攀枝花	pan zi fa
攀枝花地區	pan zi fa dri kxi
攀枝花市	pan zi fa si
攀比	pan bri
攀爬	pan pa
攀登	pan dej
攀緣	pan yvn
攀親	pan cen
攀親道故	pan cen dou gu
攀誣	pan mou
攀誣陷害	pan mou ham hoi
攀談	pan tam
攀越	pan yvd
攀附	pan fu
攀附權貴	pan fu kvn gwei
攀高結貴	pan gou git gwei
攀龍附鳳	pan luj fu fuj
攆出	lin cxd
攆走	lin zeu
攉煤機	fok mui gri
攋低	lai dei
攋尿蝦	niu ha
攏攥	luj zan
攔住	lan zv
攔劫	lan gip
攔截	lan zid
攔檢	lan gim
攔河	lan ho
攔河壩	lan ho ba
攔網	lan moj
攔腰	lan yiu
攔路	lan lou
攔路虎	lan lou fu
攔車	lan cr
攔阻	lan zo
攘善	yxj sin
攘場	yxj cxj
攘外	yxj joi
攘外安內	yxj joi on noi
攘夷	yxj yi
攘奪	yxj dvd
攘攘	yxj yxj
攘災	yxj zoi
攘竊	yxj sid
攘羊	yxj yxj
攘臂	yxj bri
攘袂	yxj mei
攘袖	yxj zeu
攘詬	yxj geu
攘辟	yxj bik
攘除	yxj cxi
攙假	cam ga
攙兌	cam dxi
攙合	cam hep
攙和	cam wo
攙扶	cam fu
攙雜	cam zap
攛掇	cvn zvd
攜家帶口	quei ga dai heu
攜家帶眷	quei ga dai gvn
攜帶	quei dai
攜帶者	quei dai zr
攜手	quei seu
攜手並肩	quei seu bij gin
攜手同行	quei seu tuj hej
攜款	quei fun
攜眷	quei gvn
攜程旅行網	quei cij lxi hej moj
攝位	sip wei
攝像	sip zxj
攝像機	sip zxj gri
攝像頭	sip zxj teu
攝入	sip yep
攝入量	sip yep lxj
攝取	sip cxi
攝嚫	sip cen
攝影	sip yij
攝影家	sip yij ga
攝影師	sip yij si
攝影棚	sip yij paj
攝影機	sip yij gri
攝影術	sip yij sxd
攝影記者	sip yij gri zr
攝政	sip zij
攝政王	sip zij woj
攝氏	sip si
攝氏度	sip si dou
攝氏溫度計	sip si wen dou gei
攝灶罅	sip zou la
攝牙罅	sip ja la
攝石	sip srk
攝製	sip zei
攝護腺	sip wu sin
攝護腺腫大	sip wu sin zuj dai
攝錄	sip luk
攝錄機	sip luk gri
攝鐵	sip tid
攝青鬼	sip crj gwei
攝食	sip sik
攞便宜	lo pin yi
攞命	lo mrj
攞嚟搞	lo lri gau
攞嚟衰	lo lri sxi
攞嚟講	lo lri goj
攞嚟賤	lo lri zin
攞嚟辛苦	lo lri sen fu
攞彩	lo coi
攞意頭	lo yi teu
攞景	lo gij
攞獎	lo zxj
攞着數	lo zxk sou
攞籌	lo ceu
攞膽	lo dam
攞苦嚟辛	lo fu lri sen
攞走	lo zeu
攞錢	lo cin
攢簇	cvn cuk
攢聚	cvn zxi
攢集	cvn zap
攣弓	lvn guj
攣弓蝦米	lvn guj ha mei
攣捐	lvn gvn
攣毛	lvn mou
攤位	tan wei
攤兒	tan yi
攤凍	tan duj
攤售	tan seu
攤商	tan sxj
攤子	tan zi
攤屍	tan si
攤提	tan tei
攤擋	tan doj
攤攤腰	tan tan yiu
攤曬	tan sai
攤檔	tan doj
攤派	tan pai
攤牌	tan pai
攤直	tan zik
攤薄	tan bok
攤薄後每股盈利	tan bok heu mui gu yij lri
攤販	tan fan
攤銷	tan siu
攤錢	tan cin
攤開	tan hoi
攤雞蛋	tan gei dan
攤頭	tan teu
攤黃菜	tan woj coi
攤點	tan dim
攪三攪四	gau sam gau sri
攪亂	gau lvn
攪事	gau si
攪到咁大鑊	gau dou gem dai wok
攪到滿天神佛	gau dou mun tin sen fed
攪動	gau duj
攪勻	gau wen
攪和	gau wo
攪唔掂	gau m dim
攪嘢	gau yr
攪基	gau gri
攪局	gau guk
攪屎棍	gau si gwen
攪得掂	gau dek dim
攪手	gau seu
攪拌	gau bun
攪拌器	gau bun hri
攪拌機	gau bun gri
攪掂	gau dim
攪擾	gau yiu
攪攪震	gau gau zen
攪是攪非	gau si gau fri
攪混	gau wen
攪珠	gau zv
攪生晒	gau saj sai
攪笑	gau siu
攪腸痧	gau cxj sa
攪錯	gau co
攪風攪雨	gau fuj gau yv
攪鬼	gau gwei
攫取	fok cxi
攫奪	fok dvd
攬上身	lam sxj sen
攬住	lam zv
攬住一齊死	lam zv yet cei sri
攬實	lam sed
攬枕	lam zem
攬身攬勢	lam sen lam sei
攬轡澄清	lam bri cij cij
攬頭	lam teu
攬頸巾	lam grj gen
支付	zi fu
支付不起	zi fu bet hri
支付寶	zi fu bou
支付得起	zi fu dek hri
支使	zi sei
支光	zi gwoj
支公司	zi guj si
支出	zi cxd
支前	zi cin
支努干	zi nou gon
支原體	zi yvn tei
支原體肺炎	zi yvn tei fei yim
支取	zi cxi
支吾	zi j
支吾其詞	zi j kri ci
支差	zi cai
支店	zi dim
支座	zi zo
支恐	zi huj
支應	zi yij
支承	zi sij
支承銷	zi sij siu
支招	zi ziu
支持	zi ci
支持度	zi ci dou
支持率	zi ci lxd
支持者	zi ci zr
支援	zi wun
支撐	zi caj
支撐架	zi caj ga
支支吾吾	zi zi j j
支支整整	zi zi zij zij
支教	zi gau
支整	zi zij
支族	zi zuk
支書	zi sv
支架	zi ga
支柱	zi cv
支柱產業	zi cv can yip
支根	zi gen
支氣管	zi hri gun
支氣管炎	zi hri gun yim
支派	zi pai
支流	zi leu
支票	zi piu
