双双	aaaa
农民工	ppii
耽误	ppio
陈陈相因	ppmq
农民阶级	pppw
耶稣	pprt
履险如夷	pprt
隐隐作痛	pptj
咫尺天涯	ppts
随随便便	pptt
阿联酋	ppvu
隐隐约约	ppww
防卫过当	ppxw
局限性	ppyj
阴阳怪气	ppyk
阻遏	pqbs
阻碍	pqcb
阻抗	pqfd
阻击	pqfu
阻拦	pqfv
阻挡	pqfw
阻挠	pqfx
尽其所能	pqjg
阻力	pqji
阿其所好	pqjr
阻止	pqli
阻截	pqlt
阻塞	pqnf
阻隔	pqpt
阻尼	pqpt
阻滞	pqsh
农田水利	pqsh
尼罗河	pqst
阻值	pqtx
阻绝	pqwr
阻断	pqxl
阿基米德	pqxs
隐晦	prbl
隐匿	prch
隐忍	prdd
隐衷	prdo
隐然	prdy
险象环生	prej
隐退	prek
隐现	pren
随身携带	prfh
陷于	prfi
隐瞒	prgh
隐私	prhg
隐藏	prhk
陷落	prhs
隐秘	prhu
隐蔽	prhv
隐讳	prif
隐语	priw
隐痛	prjd
隐遁	prjj
隐疾	prjl
陷入	prjn
隐血	prjq
陷坑	prld
隐姓埋名	prld
隐士	prli
陷害	prnf
隐密	prnu
随身听	proj
隐患	proo
隐喻	prov
陷阵	prpc
陷阱	prpf
隐隐	prpr
隐居	prpx
隐身	prri
隐逸	prro
阿尔法	prsl
隐没	prsw
隐形	prth
隐僻	prtp
隐伏	prty
尽如人意	prvd
隐含	prvj
隐约	prws
隐性	pryj
隐情	pryl
隐忧	pryx
降水量	psbt
民法通则	psdb
随行就市	psdd
陶文	psdx
防御能力	psgj
耳濡目染	psgs
犀利	pshn
履带	pshn
陶艺	pshz
履历	psjj
聚沙成塔	psjl
尿床	psjm
阴沟翻船	psjn
犀牛	pski
陶土	psli
尿素	pslw
防微杜渐	psms
陆海空	psnv
履职	pspo
隔行如隔山	psre
犀角	psri
尼泊尔	psrm
履行	pssf
陶俑	pstd
陶醉	psud
陶冶	psvg
尿道	psvj
随行人员	psvo
陶瓷	psvr
陶塑	psvu
履约	psws
尿布	psxn
随波逐流	psxs
尿频	psyj
除恶务尽	ptap
民盟	ptbd
隔日	ptbi
卫星	ptbj
陈账	ptbk
屋里	ptbl
附则	ptbn
卫冕	ptbr
陕西	ptci
陕西省	ptcm
居住区	ptcx
民意	ptdb
隔音	ptdb
民怨	ptdc
阿胶	ptdd
阿斗	ptdd
民主	ptde
隔膜	ptdh
民族	ptdh
陈迹	ptdm
卫通	ptdn
农副产品	ptdo
隔扇	ptdp
隔夜	ptdt
隔离	ptdx
队伍建设	ptei
附录	ptes
卫护	ptfd
阿拉	ptfd
取信于民	ptfp
陈规	ptfv
隐恶扬善	ptfv
隔热	ptfx
尽可能	ptgd
卫兵	ptgv
隐形眼镜	ptgv
民兵	ptgv
隔世	pthl
民营	pthn
附带	pthn
附和	ptho
民革	pthp
民委	pthr
民警	pths
陈旧	ptib
阿谀	ptig
附言	ptii
民工	ptii
陈词	ptij
陈诉	ptij
民谣	ptij
民事诉讼法	ptis
陈说	ptiv
附设	ptiw
陈设	ptiw
陈皮	ptja
卫戍	ptjd
附庸	ptje
农作物	ptjf
陋习	ptji
附近	ptjj
附后	ptjj
附近	ptjk
卫生	ptjl
民生	ptjl
降低成本	ptjm
局促不安	ptjn
附加	ptjo
屋架	ptjo
陈腐	ptjt
迟疑不决	ptjv
民办	ptjv
卫视	ptjy
陕北	ptkt
陈年	ptlc
卫士	ptli
附上	ptli
附表	ptlk
隔墙	ptlx
尸位素餐	ptly
民权	ptma
陈述	ptmd
民事权利	ptmh
附小	ptmi
隔板	ptmj
防伪标志	ptml
屋檐	ptmr
民间	ptnb
隔阂	ptnd
民用	ptnf
阿门	ptni
民宅	ptnj
民航	ptns
聊天室	ptnt
附中	ptoi
民防	ptpd
附耳	ptpi
附属	ptpj
隔壁	ptpo
阿Ｑ	ptpt
卫队	ptpv
附图	ptqa
卫国	ptqe
民国	ptqe
阶下囚	ptqv
阿妈	ptrs
阿姨	ptrt
尼姑	ptrx
附注	ptsd
隔行	ptsf
阿訇	ptsi
阿婆	ptsj
民法	ptsl
陈酒	ptsu
陈列	pttd
阿伯	pttg
隔开	ptth
屋顶	pttj
附件	pttk
民政	pttl
取保候审	pttn
民歌	ptto
阿哥	ptto
民事	ptto
民俗	pttv
陈醋	ptuh
民心	ptui
附着	ptvf
阿公	ptvg
卫道	ptvj
民众	ptvv
阿爸	ptvx
隔绝	ptwr
农副业	ptwt
民风	ptwx
附有	ptxd
隔断	ptxl
尼龙	ptxt
屋脊	ptxv
民情	ptyl
民愤	ptyx
屋子	ptzi
阿飞	ptzv
降雨量	pubt
居心叵测	pucs
阴雨连绵	pucw
尽心竭力	pudj
屈膝	pudm
屈就	pudo
屈服	pudp
屁股	pudw
屈指	puft
居心不良	pujd
屈辱	pujf
屈原	pujg
层出不穷	pujn
随心所欲	pujv
阴曹地府	pulj
尽心尽力	pupj
屈居	pupx
居心何在	putx
陛下	puty
屈尊	puvu
屈从	puvv
避雷针	puvx
屈才	puxj
联欢	pvar
聪明	pvbd
联盟	pvbd
队里	pvbl
队医	pvcl
险要	pvcr
降半旗	pvdh
队旗	pvdh
除夕	pvdi
险胜	pvdj
取人之长	pvdk
联通	pvdn
联名	pvdo
除名	pvdo
联翩	pvdp
除外	pvdy
险峰	pvea
险峻	pveg
除非	pven
聪慧	pvff
联运	pvfg
取决于	pvfi
联邦	pvfp
阶段	pvft
除掉	pvfy
坠毁	pvgi
屏幕	pvhb
除草	pvhb
联营	pvhn
坠落	pvhs
屏蔽	pvhv
险工	pvii
联谊	pvin
联合攻关	pviv
联手	pvjf
聚合物	pvjf
除息	pvjg
屏息	pvjg
联席	pvjh
除了	pvji
阶段	pvji
附着力	pvji
阶段	pvjk
联袂	pvjk
联系人	pvjv
联办	pvjv
联系	pvjw
队长	pvki
联合声明	pvlb
坠地	pvlc
险境	pvld
除以	pvld
除去	pvlg
险些	pvlt
除权	pvma
联想	pvmg
除尘	pvml
阶梯	pvmv
联机	pvmw
联军	pvnc
除非	pvne
联赛	pvnf
除害	pvnf
防盗门	pvni
联网	pvnx
队员	pvob
隘口	pvoi
聆听	pvoj
除号	pvot
联防	pvpd
屏障	pvpd
阶层	pvpf
联展	pvph
险阻	pvpq
尽善尽美	pvpv
阴错阳差	pvpv
阴差阳错	pvpv
联队	pvpv
险隘	pvpv
联合国	pvqe
险固	pvqx
险象	pvro
联姻	pvrq
险滩	pvsa
联合行动	pvsf
除法	pvsl
隧洞	pvsn
坠下	pvtd
队列	pvtd
聪颖	pvth
队形	pvth
联合体	pvtm
联保	pvto
队歌	pvto
屏保	pvto
队伍	pvtw
险恶	pvtw
险遭	pvub
尽人皆知	pvul
除霜	pvum
层次分明	pvvb
联合会	pvvf
展销会	pvvf
隧道	pvvj
联合	pvvt
联众	pvvv
联络	pvwa
阶级	pvwj
联结	pvwl
联合组织	pvww
屏风	pvwx
队友	pvxa
除数	pvxr
联大	pvyi
险情	pvyl
坠子	pvzi
陈谷子烂芝麻	pvzj
职业高中	pwdo
农业部	pwdo
阶级斗争	pwdr
农业生产	pwjd
随风而去	pwjl
职业病	pwjt
防风林	pwmm
联络员	pwob
农业局	pwpj
农学院	pwpn
聚光镜	pwvd
农业银行	pwvs
职业道德	pwvs
职业学校	pwwm
聚光灯	pwxt
职业教育	pwyd
随处	pxay
剧照	pxbd
随时	pxbx
随意	pxdb
居多	pxdd
堕胎	pxdg
剧变	pxdm
居然	pxdy
随之	pxdz
随即	pxeg
居于	pxfi
居留	pxgd
耳聋眼花	pxgh
剧目	pxgi
随带	pxhn
随和	pxho
剧种	pxho
堕落	pxhs
随葬	pxht
屡获	pxhx
陈独秀	pxhz
随访	pxid
居功	pxij
随记	pxiz
剧痛	pxjd
随手	pxjf
随后	pxjj
居所	pxjj
尺有所短，寸有所长	pxjk
堕入	pxjn
随感	pxjt
随笔	pxkj
随地	pxlc
居士	pxli
随喜	pxlo
剧毒	pxlq
剧增	pxlv
防火墙	pxlx
剧场	pxlz
随想	pxmg
随顺	pxmj
剧本	pxmt
随机	pxmw
居间	pxnb
随军	pxnc
随同	pxnt
居室	pxnt
居家	pxnx
随员	pxob
随口	pxoi
居中	pxoi
剧院	pxpn
居民	pxpt
屡屡	pxpx
剧团	pxqx
随身	pxri
随行	pxsf
陇海	pxsl
堕下	pxtd
居住	pxtd
剧烈	pxtd
随便	pxtt
堕下	pxty
降龙伏虎	pxty
随心	pxui
居心	pxui
随着	pxvf
聚精会神	pxvj
剧减	pxvj
屡次	pxvr
随从	pxvv
剧终	pxwa
随缘	pxwl
剧组	pxwq
随风	pxwx
耿直	pxxq
剧情	pxyl
展翅飞翔	pxzv
鹤发童颜	pydd
屠刀	pydi
屠夫	pyfv
尾大不掉	pyjf
屠戮	pyjj
屡教不改	pyjz
屠城	pylj
屠宰	pynd
屡战屡败	pypb
陆战队	pypv
随大流	pysd
取大优先	pytj
屠杀	pyxm
阿弥陀佛	pzpt
聚乙烯	pzxx
孱弱	pzzs
图景	qabd
略显	qabw
国务卿	qacj
图章	qadb
略为	qadj
蜂房	qadp
图腾	qadv
图文	qadx
蜂王	qaei
蜂群	qaej
图示	qafm
蜂拥	qafn
蜂鸟	qagt
略带	qahn
国务委员	qaho
图谋	qaih
图谱	qaiv
图库	qajc
图书	qajj
困难重重	qajj
略加	qajo
图书馆	qajr
图片	qaki
图符	qakt
略去	qalg
图表	qalk
图标	qamf
图板	qamj
图样	qamv
图鉴	qank
图册	qann
图案	qanr
蜂蜜	qanu
蜂窝	qanv
国务院	qapn
蜂蜡	qaqh
图解	qard
男欢女爱	qarj
图象	qaro
蜂巢	qasb
略微	qase
图形	qath
图画	qatq
图像	qatr
图例	qatt
图钉	qavt
图纸	qawc
略有	qaxd
四处奔波	qays
遗照	qbbd
贵贱	qbbf
遗赠	qbbv
遗弃	qbdg
贵族	qbdh
遗产	qbdj
遗忘	qbdl
遗迹	qbdm
遗撒	qbfh
因果报应	qbfj
遗留	qbgd
罗曼蒂克	qbhx
遗著	qbhy
遗言	qbii
遗训	qbim
遗物	qbjf
遗愿	qbjg
遗书	qbjj
贵重	qbjt
遗祸	qbjy
因时制宜	qbkn
遗失	qbkv
遗址	qbll
遗志	qblu
贵客	qbna
贵宾	qbng
遗容	qbnv
遗嘱	qbop
贵阳	qbpb
贵阳市	qbpd
遗尿	qbps
遗民	qbpt
圆明园	qbqf
贵姓	qbrj
遗孀	qbru
贵妃	qbrz
遗漏	qbsp
遗传	qbtf
遗体	qbtm
遗事	qbto
遗像	qbtr
贵人	qbvi
斯里兰卡	qbvl
遗存	qbxi
遗精	qbxl
贵州市	qbyd
遗恨	qbye
遗憾	qbyj
贵州	qbyy
遗孤	qbzj
骨碌碌	qcce
基础研究	qccn
基础理论	qcei
逻辑推理	qcfe
其乐无穷	qcfn
基础科学	qchw
基础课	qcib
基础知识	qcli
蚜虫	qcqi
逻辑思维	qcqw
墨西哥	qcto
其乐融融	qctt
逻辑学	qcwn
欺软怕硬	qcyc
基础教育	qcyd
黑匣子	qczi
回头是岸	qdbe
骨碌	qdce
蛀牙	qdci
逻辑	qdco
逻辑性	qdcy
骨头	qddd
胃胀	qddk
胃肠	qddz
骨干	qdfi
略多于	qdfi
略高于	qdfi
骨折	qdfj
斯文扫地	qdfl
蚊香	qdhb
骨科	qdhd
回肠荡气	qdhk
骨节	qdhp
团市委	qdhr
蝶恋花	qdht
胃痛	qdjd
置之度外	qdjd
置之不理	qdje
胃癌	qdjo
骨架	qdjo
四肢百骸	qdjq
骨血	qdjq
胃病	qdjt
黯然神伤	qdjt
四六不懂	qdjy
螺旋桨	qdkd
黯然失色	qdkr
骨气	qdkz
骨龄	qdlw
蝇头小利	qdmh
蚊帐	qdni
骨肉	qdnv
罗网	qdnx
胃口	qdoi
回头路	qdol
蟑螂	qdqd
骨骼	qdqd
骨髓	qdqd
骷髅	qdqd
蛀虫	qdqi
蚊蝇	qdqo
蝙蝠	qdqt
螃蟹	qdrd
男主角	qdri
蛀蚀	qdrl
罗汉	qdsa
胃液	qdsd
罗马	qdst
罗列	qdtd
置之死地而后生	qdtj
略胜一筹	qdtk
置之死地	qdtl
骨刺	qdtn
四月份	qdtv
胃酸	qdug
黑名单	qdvb
胃镜	qdvd
骨盆	qdvd
图文并茂	qdvh
骨针	qdvx
四通八达	qdvy
男朋友	qdxa
蛟龙	qdxt
胃炎	qdxx
骨灰	qdxx
蚊子	qdzi
遗腹子	qdzi
骰子	qdzi
国务	qeaj
国务院	qeap
具备	qeaq
国难	qeat
国贼	qebt
国医	qecl
国乐	qecm
国旗	qedh
国立	qedi
国产	qedj
国脚	qedl
罪名	qedo
具名	qedo
国名	qedo
国文	qedx
国外	qedy
国王	qeei
国君	qeej
悬崖峭壁	qeep
国运	qefg
国营	qehn
悬崖勒马	qehs
国葬	qeht
国花	qeht
国税	qehv
国药	qehw
罪证	qeit
国语	qeiw
国库	qejc
国手	qejf
国庆节	qejh
国度	qejh
国力	qeji
国书	qejj
国威	qejt
国庆	qejy
国籍	qeke
圆珠笔	qekj
国策	qekt
罪状	qeky
国境	qeld
国土	qeli
四环素	qelw
国格	qema
国标	qemf
国宴	qenb
国军	qenc
国内外	qend
国宝	qene
国宾	qeng
国门	qeni
国内	qenv
国家	qenx
国别	qeoj
四环路	qeol
国骂	qeoo
国号	qeot
国史	qeox
国防	qepd
国际	qepf
国耻	qepl
国泰民安	qepn
国民	qept
国民党	qepw
国界	qeqv
国色	qerd
国徽	qese
罪行	qesf
国法	qesl
国殇	qetd
国债	qetl
具体	qetm
国体	qetm
国歌	qeto
国事	qeto
国画	qetq
国货	qett
甚至会	qetv
罪恶	qetw
国会	qevf
国人	qevi
国道	qevj
国企	qevl
具结	qewl
国学	qewn
悬崖绝壁	qewp
国光	qeww
具有	qexd
国有	qexd
国粹	qexd
罪犯	qexj
国都	qeyb
国情	qeyl
围观	qfan
县里	qfbl
县区	qfcx
园区	qfcx
县市	qfdn
助理	qfeb
悬崖	qfej
围垦	qfek
悬挂	qffl
助推	qfft
围捕	qfft
围拢	qffx
且能	qfgd
因势利导	qfhe
县委	qfhr
园艺	qfhz
围攻	qfia
助攻	qfia
助工	qfii
助词	qfij
助动词	qfij
且说	qfiv
助手	qfjf
且看	qfjf
助力	qfji
围成	qfjj
围裙	qfjk
蜂拥而上	qfjl
围追	qfjp
助威	qfjt
悬乎	qfjv
悬垂	qfjx
县长	qfki
助长	qfki
园地	qflc
县城	qflj
蚌埠	qflj
围城	qflj
围起	qfll
悬壶	qfln
蚌壳	qfln
县志	qflu
围墙	qflx
园林	qfmm
围棋	qfmq
悬梯	qfmv
围巾	qfni
县官	qfnp
悬案	qfnr
悬空	qfnv
助跑	qfol
悬吊	qfon
圆括号	qfot
助阵	qfpc
悬臂	qfpo
围困	qfqm
围剿	qfsb
悬梁	qfsd
悬浮	qfsj
悬殊	qftd
围歼	qftd
园丁	qfti
悬心	qfui
围着	qfvf
悬念	qfvj
县级	qfwj
县乡	qfwj
悬赏	qfwn
助兴	qfwv
围绕	qfwx
助燃	qfxd
围猎	qfxj
且慢	qfyb
围桌	qfyb
助战	qfyo
助教	qfyz
园子	qfzi
固执己见	qfzn
鸭梨	qghn
鸭蛋	qgjl
罪魁祸首	qgjv
蝗灾	qgnx
蝗虫	qgqi
蚯蚓	qgqz
虾兵蟹将	qgrk
黑白混淆	qgss
黑白分明	qgvb
鸭绒	qgwt
黑白颠倒	qgxt
鸭子	qgzi
黑暗	qhbd
黑影	qhbd
墨迹	qhdm
黑市	qhdn
默哀	qhdo
黑户	qhdp
黑夜	qhdt
默然	qhdy
默契	qhfd
黑帮	qhfp
羁押	qhfq
黑熊	qhgd
黑白	qhgi
黑幕	qhhb
蜡黄	qhhd
默许	qhil
默认	qhiv
黑手	qhjf
黑痣	qhjl
蜡笔	qhkj
黑板	qhmj
黑客	qhna
置若罔闻	qhnn
默写	qhns
黑窝	qhnv
墨家	qhnx
黑哨	qhow
黑陶	qhps
黑屏	qhpv
囤积居奇	qhpy
蝌蚪	qhqd
默默	qhqh
黝黑	qhqh
默默地	qhql
蟒蛇	qhqn
黑色	qhrd
蝶泳	qhsd
蜡泪	qhsg
墨水	qhsi
罪孽深重	qhsj
黑海	qhsl
黑洞	qhsn
黑马	qhst
黑河	qhst
蜡染	qhsx
墨汁	qhsx
黯淡	qhsx
黑体	qhtm
蜡像	qhtr
黑恶	qhtw
黑天	qhty
黑心	qhui
墨镜	qhvd
黑钱	qhvf
黑金	qhvi
黑人	qhvi
黑种人	qhvi
黑道	qhvj
固若金汤	qhvs
墨盒	qhvt
蜡纸	qhwc
墨绿	qhwe
四季常青	qhwl
黑纱	qhwm
羁绊	qhwv
蜡丸	qhxd
蝇营狗苟	qhxh
围魏救赵	qhxl
蜡烛	qhxq
黑烟	qhxq
黑龙江	qhxs
田鸡	qiag
四处	qiay
田野	qibl
四则	qibn
四时	qibx
虫卵	qicy
甲胄	qidd
略识之无	qidf
甲方	qidh
虹膜	qidh
四方	qidh
四月	qidi
田产	qidj
四通	qidn
四旁	qidn
田亩	qidq
四肢	qidx
田鼠	qigl
甲兵	qigv
虫草	qihb
四散	qihd
甲苯	qihm
四季	qihz
助记词	qiij
四百	qijb
四顾	qijc
图谋不轨	qijc
四书	qijj
四面	qijq
遣词造句	qijs
四座	qijv
四千	qijx
四边	qijz
田地	qilc
四声	qild
罚款	qilf
勘误表	qilk
四起	qill
甲壳	qiln
四川	qimi
甲板	qimj
田间	qinb
虫害	qinf
四害	qinf
田赛	qinf
四周	qinl
虫灾	qinx
国计民生	qipj
四壁	qipo
四项基本原则	qiqb
虫蛀	qiqd
四围	qiqf
田园	qiqf
甲虫	qiqi
田螺	qiqq
甲基	qiqv
四角	qiri
甲鱼	qirt
四射	qirx
四海	qisl
罚没	qisw
田径	qisz
四万	qith
四体	qitm
四化	qitt
罪该万死	qitt
四平	qitv
四下	qity
四伏	qity
罚下	qity
四出	qiue
甲醛	qiuh
罚单	qivb
罚钱	qivf
田舍	qivf
四个	qivi
罚金	qivi
四邻	qivj
甲级	qiwj
四维	qiwt
四十	qixi
甲烷	qixn
甲类	qixy
虫子	qizi
甲子	qizi
四强	qizs
男婴	qjbb
男方	qjdh
男排	qjfn
悬而未决	qjfv
国庆节	qjhp
男工	qjii
毋庸讳言	qjii
其貌不扬	qjjf
男生	qjjl
黑压压	qjjl
男装	qjkl
男篮	qjkn
男士	qjli
四面楚歌	qjmt
蟠桃	qjmv
图书室	qjnt
因特网	qjnx
男足	qjol
蟋蟀	qjqd
毋庸置疑	qjqt
男色	qjrd
恩重如山	qjre
男女	qjri
图书馆	qjrl
骨瘦如柴	qjrl
因祸得福	qjsj
四边形	qjth
遗臭万年	qjtl
四不像	qjtr
四面八方	qjvd
黑社会	qjvf
男人	qjvi
国库券	qjvy
男儿	qjwi
罚不当罪	qjwq
四书五经	qjww
男友	qjxa
男性	qjyj
男孩	qjzd
男子	qjzi
男孩子	qjzz
甲状腺	qkdg
蛛网	qknx
恩将仇报	qktf
罪责难逃	qlav
回收率	qldw
回收站	qldy
欺上瞒下	qlgt
罢课	qlib
罢工	qlii
罢手	qljf
罢了	qlji
略知皮毛	qljj
畀以重任	qljt
罢笔	qlkj
因地制宜	qlkn
虬髯	qlks
罢赛	qlnf
罢官	qlnp
罢职	qlpo
甲壳虫	qlqi
蜻蜓	qlqj
蜘蛛	qlqk
蝮蛇	qlqn
蚱蜢	qlqz
罢免	qlro
蛙泳	qlsd
悬壶济世	qlsh
略知一二	qltf
罢休	qltm
圆舞曲	qlui
国土资源部	qlvd
国土资源	qlvs
甲午战争	qlyr
罢考	qlys
基督教	qlyz
困难	qmat
基本条件	qmat
基本矛盾	qmdj
基本方针	qmdv
因材施教	qmdy
基本建设	qmei
黑板报	qmfp
困扰	qmfx
困苦	qmhx
基本功	qmij
基本原则	qmjb
困厄	qmjc
困乏	qmjd
思想感情	qmjy
因小失大	qmky
困境	qmld
基本上	qmli
思想上	qmli
四川省	qmmj
困窘	qmnv
思想家	qmnx
困守	qmnx
思想品德	qmos
基本路线	qmow
蜥蜴	qmqb
基本国策	qmqk
基本法	qmsl
思想体系	qmtj
困惑	qmto
困顿	qmtu
困倦	qmtv
基本单位	qmvt
思想性	qmyj
基本点	qmyo
基本情况	qmyv
蛇胆	qndb
蛇头	qndd
国内市场	qndl
国内新闻	qndn
罪名	qndo
国家旅游局	qndp
圆周率	qndw
国内外	qndy
蟾宫折桂	qnfm
国家规定	qnfn
罪魁	qngw
罪孽	qnhj
国家税务局	qnhp
国家利益	qnhv
国家计委	qnih
罪证	qnit
其实不然	qnjd
墨守成规	qnjf
国家重点	qnjy
罪状	qnky
罪责	qnlb
蛇毒	qnlq
国家机关	qnmv
罪案	qnnr
国家安全	qnnv
蛇尾	qnpj
蛇蝎	qnqb
蜿蜒	qnqj
螟蛉	qnqv
国宾馆	qnrl
固定汇率	qnsd
蛇行	qnsf
罪行	qnsf
罪愆	qnss
略见一斑	qnte
国家体委	qnth
恩同再造	qntj
图穷匕见	qntn
罪恶	qntw
固定资产	qnvd
罪人	qnvi
回归线	qnwf
国家经委	qnwh
罪过	qnxd
罪犯	qnxj
国家教委	qnyh
回电	qobl
回赠	qobv
回转	qocf
回车	qoci
蜗轮	qocv
回音	qodb
回头	qodd
蝇头	qodd
回放	qodh
回旋	qodh
回族	qodh
圆通	qodn
圆熟	qodo
回禀	qodq
其中之一	qodt
圆环	qoej
回退	qoek
回春	qoev
圆球	qoex
回味无穷	qofn
其味无穷	qofn
回扣	qofo
回报	qofp
回击	qofu
圆规	qofv
回执	qofx
回眸	qogg
回程	qoho
回落	qohs
回荡	qohs
回敬	qohs
回访	qoid
回顾	qojc
回廊	qojd
回手	qojf
回升	qojh
回返	qojj
因噎废食	qojv
回应	qojw
回函	qojx
回迁	qojx
回还	qojy
蜗牛	qoki
圆筒	qokn
回答	qokv
回笼	qokx
回复	qolb
回声	qold
回去	qolg
回收	qoli
圆柱	qomd
蜗杆	qomf
回想	qomg
甚嚣尘上	qoml
圆梦	qomm
回归	qone
回帖	qoni
回门	qoni
圆周	qonl
圆寂	qonl
圆盘	qons
回师	qont
回家	qonx
团中央	qony
回味	qoof
回响	qooj
回路	qool
助听器	qooo
回避	qopo
回民	qopt
蜗居	qopx
回国	qoqe
回回	qoqo
蜈蚣	qoqv
圆圈	qoqv
圆角	qori
回馈	qorl
回流	qosd
圆满	qosh
圆润	qosn
圆滑	qosq
回潮	qosx
回到	qotg
圆形	qoth
回信	qoti
圆顶	qotj
回来	qotx
回天	qoty
回首	qovj
圆锥	qovt
回合	qovt
回乡	qowj
回绝	qowr
回炉	qoxd
回火	qoxi
圆桌	qoyb
回忆	qoyz
回教	qoyz
圆弧	qozs
国际主义	qpdd
因陋就简	qpdk
国际市场	qpdl
贵阳市	qpdn
国际新闻	qpdn
国防部	qpdo
国际交流	qpds
国际贸易	qpgb
遣散	qphd
遣返	qpjj
国际社会	qpjv
国民收入	qplj
国际象棋	qprm
国际法	qpsl
国际货币	qptj
国际互联网	qptn
国际歌	qpto
国际合作	qpvt
遣送	qpvy
螳臂当车	qpwc
国民党	qpwn
国民经济	qpws
基层组织	qpww
国际组织	qpww
国际性	qpyj
国际惯例	qpyt
国防大学	qpyw
斯斯文文	qqdd
恩恩怨怨	qqdd
螺旋	qqdh
甲骨文	qqdx
默默无语	qqfi
蚍蜉撼树	qqfm
默默无闻	qqfn
螳螂捕蝉	qqfq
螺杆	qqmf
螺栓	qqmv
螺帽	qqni
蛆虫	qqqi
蛔虫	qqqi
蝈蝈	qqqq
团团圆圆	qqqq
螺母	qqqs
蛊惑	qqto
蛇蝎心肠	qqud
螺钉	qqvt
螺纹	qqwd
县团级	qqwj
蝴蝶结	qqwl
螺丝	qqww
蜻蜓点水	qqys
黑色素	qrlw
囡囡	qrqr
蟾蜍	qrqv
置身事外	qrtd
国色天香	qrth
男女有别	qrxo
骨鲠在喉	qrxo
男女老少	qrym
男女老幼	qryw
母鸡	qsag
母亲	qsdm
四海为家	qsdn
四海之内皆兄弟	qsdv
黔驴技穷	qsfn
贯彻执行	qsfs
贯彻落实	qshn
母语	qsiw
母爱	qsjn
母系	qsjw
胃溃疡	qsjz
母乳	qsjz
母树	qsma
母校	qsmd
母本	qsmt
田径赛	qsnf
因循守旧	qsni
罗马尼亚	qspt
蚂蚁	qsqd
蚂蚱	qsql
囫囵	qsqv
母女	qsri
母液	qssd
黑洞洞	qssn
黑沉沉	qssn
母体	qstm
斯洛伐克	qstx
欺行霸市	qsud
母线	qswf
母性	qsyj
母子	qszi
畏难	qtat
蜕化变质	qtdj
甚至于	qtfi
黑恶势力	qtfj
四两拨千斤	qtfj
团体操	qtfo
囤积	qtho
国事访问	qtin
虾皮	qtja
回天乏术	qtjm
具体而微	qtjs
县政府	qtjt
具体地说	qtli
畏罪	qtqn
罪恶滔天	qtst
虾仁	qttf
具体来说	qtti
具体化	qttt
四平八稳	qtvh
蛊惑人心	qtvu
回形针	qtvx
畏缩	qtwn
虾米	qtxi
畏惧	qtyq
思量	qubt
回心转意	qucd
毗连	qucz
思亲	qudm
思恋	qudm
思辨	qudx
思春	quev
蠕动	qufg
思慕	quhb
思科	quhd
思议	quid
思谋	quih
思想	qumg
思想上	quml
思路	quol
蠕虫	quqi
蛐蛐	ququ
思潮	qusx
思念	quvj
毗邻	quvj
思凡	quwd
思乡	quwj
思维	quwt
思绪	quwy
思索	quxn
思古	quxo
思考	quys
思虑	quyu
思忖	quyx
其时	qvbx
界碑	qvcg
基石	qvci
界石	qvci
囚车	qvci
基础	qvcu
助人为乐	qvdc
基肥	qvdd
欺人之谈	qvdi
甚为	qvdj
期望	qvdl
蜕变	qvdm
斯文	qvdx
圈外	qvdy
基建	qvef
四个现代化	qvet
基于	qvfi
期刊	qvfn
勘探	qvfn
四人帮	qvfp
欺瞒	qvgh
期盼	qvgv
欺世	qvhl
欺诈	qvil
基调	qvin
蜕皮	qvja
因人而异	qvje
基质	qvjj
其后	qvjj
欺压	qvjl
甚而	qvjn
界面	qvjq
基地	qvlc
基督	qvlm
畛域	qvlt
期权	qvma
勘查	qvmb
界标	qvmf
甚少	qvmj
思前想后	qvmj
基本上	qvml
囚禁	qvmm
基本	qvmt
圈椅	qvmy
期间	qvnb
其实	qvnd
其它	qvnt
圈定	qvnt
界定	qvnt
期内	qvnv
圈内	qvnv
圈阅	qvnv
勘察	qvnx
其中	qvoi
基隆	qvpa
界限	qvpe
期限	qvpe
基层	qvpf
四合院	qvpn
蝉联	qvpv
蛤蟆	qvqh
畏首畏尾	qvqp
基因	qvqy
欺负	qvrb
基色	qvrd
男盗女娼	qvrr
甚好	qvrz
勘测	qvsb
期满	qvsh
期待	qvsl
囚徒	qvsl
欺骗	qvst
界河	qvst
斟酒	qvsu
其他	qvtc
甚至	qvtg
其一	qvti
勘正	qvtl
期末	qvtm
甚或	qvto
期货	qvtt
蜕化	qvtt
蜷伏	qvty
蜷曲	qvui
斟酌	qvus
基金	qvvi
欺凌	qvvl
其次	qvvr
其余	qvvt
基准	qvvt
界线	qvwf
基线	qvwf
四舍五入	qvwj
蜷缩	qvwn
四分五裂	qvwt
基业	qvwt
团总支	qvxa
困兽犹斗	qvxd
囚犯	qvxj
基数	qvxr
圈套	qvyk
基点	qvyo
圈点	qvyo
欺人太甚	qvyq
